decided_at,decision_id,from_layer,input_sha256,passed_gate_ids,reason_codes,required_gate_ids,scope_notes,status,subject_id,to_layer
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0149,bronze_b1,"[""b1d96bfc3384f87a6ae312e27ec41d4efd4e1e29beafca27f7b4c567d50fc2a9""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:b1d96bfc3384f87a6ae312e27ec41d4efd4e1e29beafca27f7b4c567d50fc2a9,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0251,bronze_b1,"[""05c59665124fd5145ebd0702d8ac8f1baaa4efa02daaedc9ab899c87c5120095""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:05c59665124fd5145ebd0702d8ac8f1baaa4efa02daaedc9ab899c87c5120095,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0012,bronze_b1,"[""88f818a130faa0df9ff590ebe4c0fe881af8c409ed1f0d3aca2d911d1714fea3""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:88f818a130faa0df9ff590ebe4c0fe881af8c409ed1f0d3aca2d911d1714fea3,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0051,bronze_b1,"[""8c8c2acd07c1eea3119d60ece574ea00fb899f65b217b1ce9065db4cb28f9538""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:8c8c2acd07c1eea3119d60ece574ea00fb899f65b217b1ce9065db4cb28f9538,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0194,bronze_b1,"[""10a87cdbba38a5678a72aecab7f033085fde2af1f7c85cfa277e1e1680851c4a""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:10a87cdbba38a5678a72aecab7f033085fde2af1f7c85cfa277e1e1680851c4a,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0088,bronze_b1,"[""bc01b69c1026f8d110ebcd1f29f17aa9f3a034fd6772a19a986be62d04725355""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:bc01b69c1026f8d110ebcd1f29f17aa9f3a034fd6772a19a986be62d04725355,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0060,bronze_b1,"[""d008d01c02c34beaa8383d506f713da762e90221b42104580ba50c3de7981759""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:d008d01c02c34beaa8383d506f713da762e90221b42104580ba50c3de7981759,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0189,bronze_b1,"[""01ad3ee276d2636280e50239db091f18696661c3d25db52078f3cf8e350f1e40""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:01ad3ee276d2636280e50239db091f18696661c3d25db52078f3cf8e350f1e40,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0335,bronze_b1,"[""4144f7bbde938eb9989a730cee4ca99c8cdb5de225fcb41a82624be79cabae2e""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:4144f7bbde938eb9989a730cee4ca99c8cdb5de225fcb41a82624be79cabae2e,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0165,bronze_b1,"[""54bea214e2e98acc8dd273db65ca7e0e64e0ebb7454c0cebf83f8a28013dd38f""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:54bea214e2e98acc8dd273db65ca7e0e64e0ebb7454c0cebf83f8a28013dd38f,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0029,bronze_b1,"[""9cbf62467721f22c02fddae3de6597e5171272708c981bcb3c6608240956cb51""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:9cbf62467721f22c02fddae3de6597e5171272708c981bcb3c6608240956cb51,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0094,bronze_b1,"[""e490b7f1cd6dabb4c69d2f7f6d246757c9a49fc9cd3b76f9594f9350a1ecee19""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:e490b7f1cd6dabb4c69d2f7f6d246757c9a49fc9cd3b76f9594f9350a1ecee19,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:us_cms_pfs_2026_revision_c_carrier,bronze_b1,"[""1ba04e577235ff871c6836bbcc2adcdef247370772dd6558edebce9adf2df397""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:1ba04e577235ff871c6836bbcc2adcdef247370772dd6558edebce9adf2df397,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0198,bronze_b1,"[""f7debb6b3a71f83da20428366699b2c113d1641122e70e0092c507836a11c736""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:f7debb6b3a71f83da20428366699b2c113d1641122e70e0092c507836a11c736,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0291,bronze_b1,"[""d18f8e881707f1b20b8372ec3396b9614cb8170d592814480934f327b282e63d""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:d18f8e881707f1b20b8372ec3396b9614cb8170d592814480934f327b282e63d,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0296,bronze_b1,"[""0913aa5f6ba9bcbb587f8ec39c1b35233b787b819c5e8ba3bf0a11d0d3b974e3""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:0913aa5f6ba9bcbb587f8ec39c1b35233b787b819c5e8ba3bf0a11d0d3b974e3,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0325,bronze_b1,"[""22510203966e992f7b05fa8b892b1b3846ef9425a033ab5f608745743e18d1fe""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:22510203966e992f7b05fa8b892b1b3846ef9425a033ab5f608745743e18d1fe,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0273,bronze_b1,"[""19fb716788952deb1e36d524698e2c02fb328e33e87b15d418e6bc1df62e9a7c""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:19fb716788952deb1e36d524698e2c02fb328e33e87b15d418e6bc1df62e9a7c,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0254,bronze_b1,"[""3662b4a0dc2169f3cce448803b26c8e11fc1fdea81bc23ad18a0674e9ad4fc4a""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:3662b4a0dc2169f3cce448803b26c8e11fc1fdea81bc23ad18a0674e9ad4fc4a,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0283,bronze_b1,"[""90d7e6bef5630e4ce709fc7820e28184fa78149f45b9922b67e5554391c31857""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:90d7e6bef5630e4ce709fc7820e28184fa78149f45b9922b67e5554391c31857,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0295,bronze_b1,"[""01dda9146d51d1e465b86696535331cab76f3529662c1bfd000e8339f7090464""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:01dda9146d51d1e465b86696535331cab76f3529662c1bfd000e8339f7090464,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0130,bronze_b1,"[""5e0e74b09eb039382d2ca4e72a05bb89f5ceea501953a7cdd8b4ba980731010e""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:5e0e74b09eb039382d2ca4e72a05bb89f5ceea501953a7cdd8b4ba980731010e,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0068,bronze_b1,"[""1641701d0888230a0efae38763ba64b56693021f4a23f567366e86c9a92706b6""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:1641701d0888230a0efae38763ba64b56693021f4a23f567366e86c9a92706b6,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0242,bronze_b1,"[""992789042b4d491d0a3ecb4f36ab4067f038a38e6613a46028f91357391d9db5""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:992789042b4d491d0a3ecb4f36ab4067f038a38e6613a46028f91357391d9db5,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0320,bronze_b1,"[""3c517019655bcceff79d3c133c4947a9d1bc49de427c5a4e66391f4026227c14""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:3c517019655bcceff79d3c133c4947a9d1bc49de427c5a4e66391f4026227c14,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0037,bronze_b1,"[""98938dc1ae6fe291702643a7708abbb341247dbfa6dd6b59e684d28578213e46""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:98938dc1ae6fe291702643a7708abbb341247dbfa6dd6b59e684d28578213e46,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0004,bronze_b1,"[""bd5b5951a3c613a32b6ae6f9fc012d80e47a2b41c117a88473a9c41318521b67""]",[],"[""b2_evidence_missing""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,blocked,sha256:1d4fe60e695e8b1edbeb564be5aeef55d97f66209bc5be2ef7ed30d230f1ec2b,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0124,bronze_b1,"[""635ef79c39f8c43ce838554d641de8c03a90b5efc32c46fd5c453f52f0364fa1""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:635ef79c39f8c43ce838554d641de8c03a90b5efc32c46fd5c453f52f0364fa1,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:uk_nhs_payment_scheme_2026_27_annex_a,bronze_b1,"[""b227defd1f54b7836558a92d875905f0fa4e7cb27951539d142ad36cc6712d0d""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:b227defd1f54b7836558a92d875905f0fa4e7cb27951539d142ad36cc6712d0d,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0272,bronze_b1,"[""5d1bb1fad4c464d7159b24b0bb2d159b83e56ddea8ca545d4dcd20f0694663ba""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:5d1bb1fad4c464d7159b24b0bb2d159b83e56ddea8ca545d4dcd20f0694663ba,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0134,bronze_b1,"[""1ebe79eac741dc755e3ca725fcef45c25ac9adc16f8cbc77b5fdd0f688011f1d""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:1ebe79eac741dc755e3ca725fcef45c25ac9adc16f8cbc77b5fdd0f688011f1d,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0045,bronze_b1,"[""f78f0d382125533e414cbd8775c81427052d187f0c7aa1c5ac03d559ed4731bc""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:f78f0d382125533e414cbd8775c81427052d187f0c7aa1c5ac03d559ed4731bc,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0341,bronze_b1,"[""25fa7d0ce734c9c0c169f3aea433268018f6d5bedfb7058210817af236dd694d""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:25fa7d0ce734c9c0c169f3aea433268018f6d5bedfb7058210817af236dd694d,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0342,bronze_b1,"[""bfa5b3d3bdda0bcd285e8a240820f75625c14c212db01fdb8046a8bcc518e06f""]",[],"[""b2_evidence_missing""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,blocked,sha256:bfa5b3d3bdda0bcd285e8a240820f75625c14c212db01fdb8046a8bcc518e06f,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0282,bronze_b1,"[""0b492b656e822bbe544fdb7059028a71b9c4076f5eee9c09344713d6199730e1""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:0b492b656e822bbe544fdb7059028a71b9c4076f5eee9c09344713d6199730e1,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0300,bronze_b1,"[""907fd2c5229128b57ebda87573208867310d76436e81244f320a55f782295763""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:907fd2c5229128b57ebda87573208867310d76436e81244f320a55f782295763,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0333,bronze_b1,"[""efe26354758035f4c4d82aae30ec539eb90e6cd48dd6bdf9862a758ecce8f95c""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:efe26354758035f4c4d82aae30ec539eb90e6cd48dd6bdf9862a758ecce8f95c,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0104,bronze_b1,"[""da9bf6ed5616ca69bc4225234c569ec3e1b652fce9e7db21c1f13af5fd2804dc""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:da9bf6ed5616ca69bc4225234c569ec3e1b652fce9e7db21c1f13af5fd2804dc,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:us_cms_asp_july_2026_payment_limit,bronze_b1,"[""2ec6a869e32a86c32a44482cd241053f486d751c6749a4c526b95fa7ec3529af""]",[],"[""b2_evidence_missing""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,blocked,sha256:293987d4a9e7eae3a6c56be6caec032e0f8ec17da4809597e69af95cc2d90fc6,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0277,bronze_b1,"[""2168946df659b65dd4c8727e3006c6a7d9b1233bbbb93566fd23bf3b8e50135d""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:2168946df659b65dd4c8727e3006c6a7d9b1233bbbb93566fd23bf3b8e50135d,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0013,bronze_b1,"[""bfa5b3d3bdda0bcd285e8a240820f75625c14c212db01fdb8046a8bcc518e06f""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:bfa5b3d3bdda0bcd285e8a240820f75625c14c212db01fdb8046a8bcc518e06f,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0226,bronze_b1,"[""a7541b5a89a79e5989b1b178e2a7274ad0c4973224aceb5c5937fad1be2bc92f""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:a7541b5a89a79e5989b1b178e2a7274ad0c4973224aceb5c5937fad1be2bc92f,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0145,bronze_b1,"[""1c037399320cdf4bfe3b823c21656959d73d42f1a5182c6263a5b6c540a7aa84""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:1c037399320cdf4bfe3b823c21656959d73d42f1a5182c6263a5b6c540a7aa84,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:us_cms_clfs_26clabq3_ama_zip,bronze_b1,"[""21380d33b146a6537c2fa686e2e11998e2341704cc35be3e791d07df6642cf77""]",[],"[""b2_evidence_missing""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,blocked,sha256:2d903280a5955985ecf7bc2e43fbef6c3c6110c66059a293994542e974c18ed3,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0061,bronze_b1,"[""1e20c0ef4dfc9c1776c2de1a3124ae04bd645ab1898c9d9220d5039a95e71090""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:1e20c0ef4dfc9c1776c2de1a3124ae04bd645ab1898c9d9220d5039a95e71090,bronze_b2
